term,beta,se,z,p,ci_low,ci_high,odds_ratio,or_ci_low,or_ci_high
"C(emotion_condition, Treatment(reference='Neutral'))[T.Negative]",-0.08102083454708846,0.0645747981908031,-1.2546819628873056,0.2095942360896137,-0.2075851133100048,0.04554344421582786,0.9221744781568697,0.8125440805136502,1.0465964721893124
